Date,Close,High,Low,Open,Volume
1999-03-11,0.03964466601610184,0.04143573490034608,0.03964466601610184,0.04071949183267092,54288000
1999-03-12,0.038928426802158356,0.03988403032946209,0.038212183663578494,0.03988403032946209,90768000
1999-03-15,0.04060027003288269,0.0410780717561081,0.03964466658643187,0.03988402695490363,108816000
1999-03-16,0.039287012070417404,0.041316522811696836,0.03892843264858077,0.040838720976286845,79152000
1999-03-17,0.039525456726551056,0.04036091896624902,0.038569853059865634,0.03964467572319992,51360000
1999-03-18,0.04000326618552208,0.04060028712932086,0.03868999844573089,0.039644683280473325,46320000
1999-03-19,0.04012247920036316,0.04131652432567508,0.0398840377808878,0.0398840377808878,105312000
1999-03-22,0.038928426802158356,0.04107807523169382,0.038928426802158356,0.040957937238638026,36672000
1999-03-23,0.036540333181619644,0.039166864086710385,0.035824090117840345,0.039166864086710385,163968000
1999-03-24,0.03630099073052406,0.03654034777342605,0.034868500614515525,0.03630099073052406,60864000
1999-03-25,0.03677878901362419,0.038212191169740096,0.03606254231794118,0.03618176473702856,40320000
1999-03-26,0.04000326618552208,0.04012248520489709,0.037256592672459586,0.037256592672459586,88272000
1999-03-29,0.04119730368256569,0.04215290393391594,0.040481057022303306,0.04119730368256569,65952000
1999-03-30,0.037734370678663254,0.04167508358147222,0.037495013777526336,0.04131650432012098,69504000
1999-03-31,0.04036092385649681,0.0408387257477314,0.037137371073440124,0.03892843719683433,153600000
1999-04-01,0.039166878908872604,0.04060028459258361,0.038450635574040944,0.0403609241382746,30432000
1999-04-05,0.0379728227853775,0.03964466942971067,0.03773438141352307,0.038689984928508885,98640000
1999-04-06,0.03701814264059067,0.03845062906786501,0.036300983829469835,0.03833141007611177,69696000
1999-04-07,0.04012247920036316,0.040360920619838515,0.037018145677345696,0.037256587096821045,89280000
1999-04-08,0.04083871468901634,0.042032759586746765,0.03988403017910745,0.04036091292716569,130128000
1999-04-09,0.04012247920036316,0.04107808290619972,0.0398840377808878,0.04107808290619972,48624000
1999-04-12,0.03845061734318733,0.03964466200644878,0.03773437434795285,0.03964466200644878,33312000
1999-04-13,0.036898016929626465,0.03916688533218646,0.03630099592521941,0.03916688533218646,36144000
1999-04-14,0.03582410141825676,0.037615170857736906,0.03582410141825676,0.03677878954961881,48288000
1999-04-15,0.03677878901362419,0.03677878901362419,0.035824100896175264,0.03677878901362419,35856000
1999-04-16,0.0379728227853775,0.03856984693700169,0.03654033652668281,0.03654033652668281,38928000
1999-04-19,0.03630099073052406,0.038450636377580845,0.035824104423626366,0.038450636377580845,31296000
1999-04-20,0.03558473661541939,0.03773438161215285,0.0352261538337621,0.036300979748536966,67680000
1999-04-21,0.03618176281452179,0.036300985227274325,0.03534629716055245,0.035584741986057516,37488000
1999-04-22,0.03462914004921913,0.03630098703807333,0.03427147620952887,0.03630098703807333,227184000
1999-04-23,0.03295821323990822,0.034629144863497226,0.03271885618807672,0.03450992242822276,126048000
1999-04-26,0.03128636255860329,0.03343509221589387,0.03056920032560724,0.03295820599602021,123504000
1999-04-27,0.03462914004921913,0.034868497067774284,0.03152480650647471,0.032002608362429255,226944000
1999-04-28,0.03439069911837578,0.03486849756473123,0.03331587297244823,0.03486849756473123,120096000
1999-04-29,0.03439069911837578,0.03462914054276469,0.03367445583122254,0.0345099181223658,48144000
1999-04-30,0.03486848995089531,0.036300979628814165,0.03450991058682877,0.034749270972937785,99312000
1999-05-03,0.03510693460702896,0.0352261535845362,0.034152246691148115,0.0352261535845362,33840000
1999-05-04,0.03319665789604187,0.035106946559123935,0.032480414524148,0.035106946559123935,96048000
1999-05-05,0.03391289338469505,0.03391289338469505,0.031524803357443475,0.033435091576468415,144576000
1999-05-06,0.03325624391436577,0.034390678895192255,0.03224103128383036,0.03367443602922032,35616000
1999-05-07,0.03343510627746582,0.03367446679376377,0.03224106073883316,0.03224106073883316,25008000
1999-05-10,0.03343510627746582,0.03415226539566399,0.03319666477545357,0.03319666477545357,19680000
1999-05-11,0.035226158797740936,0.0363009848639775,0.034152251745422746,0.034868494979471455,171744000
1999-05-12,0.03630099073052406,0.036421128759008506,0.03510694547616896,0.03558474738072438,168480000
1999-05-13,0.03630099073052406,0.037256591123225734,0.036181768299697346,0.03630099073052406,69936000
1999-05-14,0.03439069911837578,0.036300987555446584,0.03391289725561145,0.036300987555446584,28464000
1999-05-17,0.036062534898519516,0.036062534898519516,0.03379366751083353,0.033912889905392374,35760000
1999-05-18,0.037734370678663254,0.0382121723002288,0.0353462815843581,0.03642110718770351,151536000
1999-05-19,0.036062534898519516,0.040838714463009164,0.03546551416116237,0.0394062281991772,451728000
1999-05-20,0.03319665789604187,0.03630099185031213,0.03188339017034927,0.03630099185031213,178176000
1999-05-21,0.03248040750622749,0.03271884890730789,0.03152480387411255,0.03271884890730789,303504000
1999-05-24,0.0323602668941021,0.03343508943200015,0.03188338071393524,0.032718846272539584,162624000
1999-05-25,0.03259963169693947,0.03295821116143198,0.03224105223244696,0.032480412685592736,130080000
1999-05-26,0.03248040750622749,0.03415225093907177,0.03248040750622749,0.03248040750622749,104736000
1999-05-27,0.03224104642868042,0.03271884823491882,0.03224104642868042,0.03271884823491882,82320000
1999-05-28,0.03259963169693947,0.03271885412469529,0.03224105223244696,0.03271885412469529,88656000
1999-06-01,0.03271884843707085,0.03271884843707085,0.03200260523022686,0.03248040703941734,98544000
1999-06-02,0.031524792313575745,0.03271883690889995,0.031524792313575745,0.03271883690889995,130128000
1999-06-03,0.0323602668941021,0.0325996238733958,0.032002603113079016,0.0323602668941021,41568000
1999-06-04,0.03259963169693947,0.03271885412469529,0.032360274660202776,0.03259963169693947,78912000
1999-06-07,0.03295821323990822,0.03343509956459676,0.03271885618807672,0.0327784656975093,125136000
1999-06-08,0.033793672919273376,0.03439069716858818,0.03295820725908814,0.0330774296727277,153312000
1999-06-09,0.03439069911837578,0.035106942405529015,0.03391289725561145,0.03391289725561145,95184000
1999-06-10,0.034509915858507156,0.034629138271085026,0.03415225203718219,0.034390696862337936,36096000
1999-06-11,0.033793672919273376,0.0346291385794586,0.03259962783705244,0.034509916165819055,61008000
1999-06-14,0.03248040750622749,0.03391289394050323,0.03224104709125042,0.03385328102792673,51648000
1999-06-15,0.03248040750622749,0.03271884890730789,0.03200260569017002,0.03248040750622749,49296000
1999-06-16,0.03343510627746582,0.03439071031408623,0.03248042125513111,0.032958219857031325,64416000
1999-06-17,0.03248040750622749,0.03367445253942283,0.03248040750622749,0.03319665072336536,74928000
1999-06-18,0.03128636255860329,0.03271884899679701,0.03128636255860329,0.03271884899679701,158736000
1999-06-21,0.03295821323990822,0.03295821323990822,0.03137532590033956,0.032241054265696296,83472000
1999-06-22,0.0323602668941021,0.03295820325183329,0.03164402031823327,0.03295820325183329,193056000
1999-06-23,0.03295821323990822,0.03295821323990822,0.03164402990804142,0.032002612811556676,210912000
1999-06-24,0.03224104642868042,0.03319665004115722,0.03200260503250012,0.03319665004115722,115200000
1999-06-25,0.03271884843707085,0.033077427839230324,0.03200260523022686,0.03200260523022686,73536000
1999-06-28,0.03319665789604187,0.03379367883343133,0.032480414524148,0.03379367883343133,109152000
1999-06-29,0.03355524316430092,0.03403212615169395,0.033196663617707435,0.03367446561935411,92688000
1999-06-30,0.036540333181619644,0.036540333181619644,0.033912886679236816,0.034629129743016115,269232000
1999-07-01,0.03462914004921913,0.03654034405662848,0.032718851639374366,0.03654034405662848,88992000
1999-07-02,0.03713737800717354,0.03713737800717354,0.03439070758849312,0.03510695105205058,224880000
1999-07-06,0.037256576120853424,0.0374950208864906,0.036778777825105635,0.0374950208864906,198096000
1999-07-07,0.036540333181619644,0.03749502101183322,0.036540333181619644,0.03749502101183322,63120000
1999-07-08,0.0373758003115654,0.03797282101901008,0.035584734772823395,0.036778779604120716,186048000
1999-07-09,0.0405406691133976,0.040838720015707444,0.03725658485528979,0.03725658485528979,211728000
1999-07-12,0.042391348630189896,0.04418241453308812,0.041316522552538405,0.04298836945901975,401040000
1999-07-13,0.04251055791974068,0.04310758202865463,0.040600270040212286,0.04286913725745006,138864000
1999-07-14,0.04083871468901634,0.04346616487229873,0.04060027331498722,0.04251056134859742,137952000
1999-07-15,0.041078079491853714,0.04251056591757494,0.041078079491853714,0.04119730189988621,137040000
1999-07-16,0.04191353917121887,0.04227211852555946,0.04107807366875865,0.04179431678008696,103872000
1999-07-19,0.04083871468901634,0.04215289757934967,0.04060027331498722,0.042032759586746765,43632000
1999-07-20,0.04012247920036316,0.04083872247275679,0.03868999265557589,0.04083872247275679,178752000
1999-07-21,0.038928426802158356,0.03964466994073822,0.03773438189992663,0.03964466994073822,112080000
1999-07-22,0.03713737800717354,0.038690002981853905,0.036778798476493235,0.038690002981853905,213264000
1999-07-23,0.03713737800717354,0.03821220100141131,0.037018155557411246,0.037018155557411246,80256000
1999-07-26,0.037256576120853424,0.038092041565056974,0.037256576120853424,0.038092041565056974,60528000
1999-07-27,0.0373758003115654,0.03749502270015086,0.036778779604120716,0.03725657792297994,98592000
1999-07-28,0.0379728227853775,0.03845062454287041,0.037137360678306995,0.03725657965603016,244224000
1999-07-29,0.038331419229507446,0.038450638249729725,0.03701815148038305,0.037256592937236946,388800000
1999-07-30,0.03845061734318733,0.03940622067924127,0.03821217601597982,0.03833139838778731,452304000
1999-08-02,0.03880922496318817,0.03892844399510177,0.03821220054018938,0.03845064202042626,313344000
1999-08-03,0.03785361722111702,0.03880922107472191,0.03749503773069243,0.03880922107472191,255216000
1999-08-04,0.03785361722111702,0.03821219671154161,0.03773439478473917,0.038092058677463396,89952000
1999-08-05,0.03845061734318733,0.03845061734318733,0.03725657267992588,0.037853596719760345,240576000
1999-08-06,0.03845061734318733,0.03856983971499482,0.03821217601597982,0.03833139838778731,183984000
1999-08-09,0.03845061734318733,0.0389284190112143,0.03821217601597982,0.03856983971499482,31056000
1999-08-10,0.039166878908872604,0.040838726032844934,0.038450635574040944,0.03868999602834996,212064000
1999-08-11,0.04179433360695839,0.04227213554479936,0.03940624293188446,0.039884044869725424,197712000
1999-08-12,0.043823834508657455,0.04489865715506591,0.041794323808118844,0.04203276521407037,239616000
1999-08-13,0.04334694892168045,0.044301636989935576,0.04298836950173669,0.04346617133462446,84672000
1999-08-16,0.04167509078979492,0.04370460097378261,0.04024168909357742,0.04370460097378261,223440000
1999-08-17,0.04179433360695839,0.042510577006654386,0.04071951070855364,0.04179433360695839,193536000
1999-08-18,0.042749930173158646,0.04322681301533017,0.040481058908744365,0.04131652460472273,279888000
1999-08-19,0.05182449147105217,0.05421349743157771,0.04418241850689413,0.04573504314019438,1966992000
1999-08-20,0.05134759470820427,0.05230227925002286,0.04943639101332911,0.051944618885228694,353088000
1999-08-23,0.048242345452308655,0.050630435296731294,0.046570498758450554,0.050630435296731294,507984000
1999-08-24,0.0480039156973362,0.048481714168271635,0.04513802338730307,0.047526113809991714,398064000
1999-08-25,0.04776453226804733,0.048600913213837284,0.045854244651705886,0.04812311155635401,350352000
1999-08-26,0.04704830422997475,0.04848170624122956,0.046332061023084854,0.04776454743686463,275376000
1999-08-27,0.049675747752189636,0.051586035840399426,0.047764544066569416,0.048003904461232316,552384000
1999-08-30,0.04949600622057915,0.05146682305085229,0.047406885991263775,0.05051121938485643,158640000
1999-08-31,0.05373569577932358,0.053974137211001735,0.04872015800435969,0.049675758342692576,786864000
1999-09-01,0.051227472722530365,0.053735701378366925,0.05039200690238554,0.053735701378366925,565344000
1999-09-02,0.050630442798137665,0.050869799809921595,0.04848170961167952,0.04955561669793488,341088000
1999-09-03,0.050989024341106415,0.052302288493641366,0.050630444899115765,0.05158604520723675,258864000
1999-09-07,0.05075058713555336,0.051824494355639295,0.050511226677531544,0.051824494355639295,124416000
1999-09-08,0.050630442798137665,0.05122746363949382,0.050630442798137665,0.050869799809921595,170064000
1999-09-09,0.049914199858903885,0.05146682439501038,0.04895859616795054,0.051108244965618936,209472000
1999-09-10,0.050630442798137665,0.05134760165235949,0.0503919979674837,0.05075058081100334,167424000
1999-09-13,0.04895857721567154,0.05086978044132656,0.04848169115234601,0.05086978044132656,174432000
1999-09-14,0.04752609133720398,0.04895857730785039,0.04728764659688856,0.04895857730785039,250368000
1999-09-15,0.047884684056043625,0.04848170483862268,0.04657050107343912,0.04692908046524765,212736000
1999-09-16,0.04668973386287689,0.047764556679941755,0.046092709531085005,0.04728767037591185,158112000
1999-09-17,0.046570513397455215,0.046809873865424956,0.044898666178067606,0.046391681452950695,171648000
1999-09-20,0.04489865526556969,0.04633206068270235,0.04489865526556969,0.0457350364708287,229104000
1999-09-21,0.04060027003288269,0.0441824044364961,0.040003249340484395,0.04394396308174245,737328000
1999-09-22,0.041555870324373245,0.0417943116610242,0.03821217752936975,0.04060026695047272,375984000
1999-09-23,0.03809204697608948,0.041794319802732155,0.037734383193234834,0.04167509740297785,379584000
1999-09-24,0.03462914004921913,0.03916687574341836,0.032002608362429255,0.03821219104548268,684912000
1999-09-27,0.03677878901362419,0.03749503229289836,0.03462914016182528,0.03689800801630273,432000000
1999-09-28,0.04012247920036316,0.040600281053281444,0.03677878866031157,0.03683839816107821,413184000
1999-09-29,0.036898016929626465,0.04251058012849234,0.03630099592521941,0.040957955178226924,594048000
1999-09-30,0.03677878901362419,0.03940623630652252,0.03630098715611594,0.038212191169740096,342528000
1999-10-01,0.036540333181619644,0.03749502101183322,0.034629129743016115,0.03618175385108395,347760000
1999-10-04,0.037256576120853424,0.0378536002158276,0.036778777825105635,0.03773437783300901,177600000
1999-10-05,0.04083871468901634,0.041078075076837875,0.037256579995825066,0.037256579995825066,478080000
1999-10-06,0.04573504626750946,0.04776455731737064,0.04060028573871404,0.04095794961740729,1508736000
1999-10-07,0.042749930173158646,0.04764532970900262,0.0425105697380991,0.04764532970900262,487296000
1999-10-08,0.04489865526556969,0.04621283827653959,0.04107807884763613,0.04274992566068585,398928000
1999-10-11,0.04370461404323578,0.045376461001074536,0.04251056893248757,0.04525723858458661,544464000
1999-10-12,0.043107595294713974,0.04442177848347734,0.042988372872421826,0.0439439766131255,322992000
1999-10-13,0.04191353917121887,0.04262978228254718,0.04107807366875865,0.04262978228254718,280368000
1999-10-14,0.041078079491853714,0.042032764104370804,0.04060027767864958,0.042032764104370804,192336000
1999-10-15,0.04083871468901634,0.041078075076837875,0.03892842665540615,0.03904764905062478,210720000
1999-10-18,0.038689982146024704,0.04095793376509277,0.03845062177760042,0.04095793376509277,215184000
1999-10-19,0.03713737800717354,0.03988404842585396,0.03642113454361608,0.03988404842585396,308928000
1999-10-20,0.03845061734318733,0.0389284190112143,0.03713735372452586,0.03773437434795285,348720000
1999-10-21,0.040241699665784836,0.040241699665784836,0.03725658528913789,0.03833141136076615,382128000
1999-10-22,0.04119730368256569,0.04239134876029886,0.04012247760161531,0.04012247760161531,286752000
1999-10-25,0.039166878908872604,0.04155588838172428,0.039166878908872604,0.040957948461180144,213840000
1999-10-26,0.04298835247755051,0.044421757408558804,0.040600263272768444,0.04083870458782061,481248000
1999-10-27,0.041078079491853714,0.04346616954398322,0.040360917265101916,0.043226809130435556,214128000
1999-10-28,0.039166878908872604,0.04203277126224693,0.03892843746861128,0.04131652792741527,222768000
1999-10-29,0.04227212443947792,0.04298836765100947,0.039406232579462255,0.03964467397867628,330528000
1999-11-01,0.04489865526556969,0.0465705020786194,0.04155588065334702,0.04155588065334702,782544000
1999-11-02,0.04776453226804733,0.04800389260358481,0.0453764429942226,0.04573502228252928,837504000
1999-11-03,0.052421506494283676,0.05373568955000604,0.049317173172264826,0.04967575258402381,2011680000
1999-11-04,0.05576520413160324,0.05719860628131828,0.05301945002944628,0.05301945002944628,1260336000
1999-11-05,0.053974129259586334,0.05779562128515176,0.05134759784200613,0.057317822894578596,616368000
1999-11-08,0.05552675575017929,0.05707938012381545,0.05063043782205181,0.052302281182889085,470016000
1999-11-09,0.05469036474823952,0.05564596822740089,0.05254163544075081,0.055407526864485336,272352000
1999-11-10,0.05421348661184311,0.054929729774972805,0.05313866406843902,0.054870120283299684,144048000
1999-11-11,0.05803406611084938,0.060899954523080564,0.05301944467113954,0.05421348968191611,562704000
1999-11-12,0.061139319092035294,0.061139319092035294,0.05707938539288576,0.06054230167065278,501504000
1999-11-15,0.05994528532028198,0.06340819863822791,0.05898968151511525,0.0615566005348572,362208000
1999-11-16,0.06567709147930145,0.0668711337005845,0.06113934703391177,0.06137779197211594,723792000
1999-11-17,0.06818436831235886,0.07164728105520879,0.06591549720422865,0.0668711008506955,786384000
1999-11-18,0.0684228166937828,0.07021480526478646,0.06782579920214679,0.06961686534269126,235968000
1999-11-19,0.08191677927970886,0.0847826738865661,0.07642344165872383,0.0766628020159049,2165184000
1999-11-22,0.08179757744073868,0.08406644160912992,0.07690125604252239,0.08400683211487583,540192000
1999-11-23,0.07594658434391022,0.07678204663076406,0.0726028903357136,0.07343835262256743,553248000
1999-11-24,0.07355757802724838,0.07642346674191262,0.06794592836534832,0.07558800445995992,406848000
1999-11-26,0.07308066636323929,0.07355755589610784,0.07069166121088293,0.07284130599951293,71760000
1999-11-29,0.07045324891805649,0.07379693628471413,0.06878140181831861,0.07284133250942554,298608000
1999-11-30,0.06615395098924637,0.07188573561689089,0.06615395098924637,0.07069168698755882,314688000
1999-12-01,0.06949763745069504,0.0704532411202164,0.06615394362130289,0.06615394362130289,223536000
1999-12-02,0.07463238388299942,0.07558798738211323,0.06973697860640882,0.06973697860640882,309888000
1999-12-03,0.07284131646156311,0.07666281512316778,0.07188571972962264,0.07534863217637298,342768000
1999-12-06,0.0748717412352562,0.07522939814801395,0.07308066888260137,0.07308066888260137,178608000
1999-12-07,0.07236352562904358,0.0755880004436149,0.06949763706665743,0.07546877461445371,186384000
1999-12-08,0.07558798789978027,0.07630423102213646,0.07188571528388975,0.07212506883437568,201696000
1999-12-09,0.07331913709640503,0.07737907458062317,0.07069168624707547,0.07546878264635426,214944000
1999-12-10,0.07248273491859436,0.07499096615604982,0.07116947444119205,0.07463238678470244,98304000
1999-12-13,0.0722443088889122,0.07415459384671637,0.07069168093130943,0.07164728462539402,183840000
1999-12-14,0.0710502564907074,0.07415458980640853,0.07033401326614655,0.0723635239462576,273888000
1999-12-15,0.06878139823675156,0.07093104369578891,0.06710955122406967,0.07057246425342346,205968000
1999-12-16,0.06830359250307083,0.07021479994141054,0.06806515449667741,0.06913997721904398,132576000
1999-12-17,0.07188571244478226,0.07296053488455019,0.06985620213442816,0.07021478148012773,262080000
1999-12-20,0.07785685360431671,0.07925999293535532,0.06949762710771505,0.07200585148882614,402432000
1999-12-21,0.08120054006576538,0.08131975903493827,0.07499095910767914,0.07785684701690562,388368000
1999-12-22,0.08311088383197784,0.08406648104891272,0.07833470161179981,0.08143903625205587,251184000
1999-12-23,0.08860421180725098,0.08884264986014326,0.08287242640241163,0.08323009031456909,280224000
1999-12-27,0.08526048064231873,0.09063368423636838,0.08430487714599529,0.09051445842815739,202416000
1999-12-28,0.08502111583948135,0.08836480888894475,0.08478267790109253,0.08526047620799633,179184000
1999-12-29,0.08788704872131348,0.08884264574980988,0.08478271469321501,0.08484232420368022,132144000
1999-12-30,0.08860421180725098,0.08920123620286985,0.0864545591104868,0.08788705278743586,139776000
1999-12-31,0.0896780788898468,0.08979821346012115,0.08812636688293098,0.08842442114808496,127344000
2000-01-03,0.08943965286016464,0.09099228078989301,0.08430489307927243,0.09027603753916645,300912000
2000-01-04,0.08705153316259384,0.08812635547297679,0.08263301813074736,0.08788700196075697,300480000
2000-01-05,0.0841856598854065,0.08597672550896716,0.08299161158115521,0.0845442392490693,188352000
2000-01-06,0.07869233936071396,0.08418567887878037,0.07546877991716264,0.08418567887878037,120480000
2000-01-07,0.08000653237104416,0.08084199477000227,0.07714063642219735,0.07833468514261353,71184000
2000-01-10,0.08263305574655533,0.0859767499901187,0.07881247862309418,0.08024496529088049,239856000
2000-01-11,0.07928933203220367,0.08311083016572046,0.07928933203220367,0.082155226733017,148128000
2000-01-12,0.07725981622934341,0.07940946770757909,0.07618499390663315,0.07928932631866588,123552000
2000-01-13,0.08048339933156967,0.08120055816672565,0.07618501747538825,0.07714062113485907,132192000
2000-01-14,0.08394629508256912,0.08728998819810894,0.08143898646098645,0.08167834683423154,604560000
2000-01-18,0.08752935379743576,0.08788701756625761,0.08120054653327989,0.0850211225959507,261648000
2000-01-19,0.08669298887252808,0.08788703745546297,0.08597674557541235,0.08788703745546297,164688000
2000-01-20,0.08645454049110413,0.09218632466151111,0.08573829722329368,0.08741014419082585,179568000
2000-01-21,0.08549895137548447,0.0865737741734194,0.08334929894679642,0.08621519470822911,544272000
2000-01-24,0.08167838305234909,0.08824563079380622,0.08120057769131725,0.08824563079380622,256944000
2000-01-25,0.080961212515831,0.08287242018346215,0.0783346839103834,0.08203603536714622,237120000
2000-01-26,0.07761749625205994,0.08311084164467543,0.07618500991886004,0.08096118971463546,232464000
2000-01-27,0.07355757802724838,0.07821453273888183,0.07069168247976645,0.07821453273888183,458208000
2000-01-28,0.07140878587961197,0.07308063157505718,0.06854289939143528,0.07260283350515581,194448000
2000-01-31,0.07081182301044464,0.0733191322547363,0.06687110479548596,0.07176650428290998,182400000
2000-02-01,0.07248273491859436,0.0730806746809109,0.06830357942978552,0.0709310296476192,92976000
2000-02-02,0.07451315224170685,0.0759465607945814,0.07248272642667372,0.07284130575601072,149040000
2000-02-03,0.07570723444223404,0.07845390455256117,0.07522942909902226,0.07690127633577598,108240000
2000-02-04,0.07749828696250916,0.07809531121986786,0.0759465814512803,0.07809531121986786,123696000
2000-02-07,0.07272212952375412,0.07785689096462488,0.0726029104872859,0.07785689096462488,217488000
2000-02-08,0.07618502527475357,0.07881247610031951,0.07260289312231387,0.07451317820648744,468816000
2000-02-09,0.07809529453516006,0.08036416524820629,0.07797607556179352,0.07905089801522536,589056000
2000-02-10,0.0940966084599495,0.0955300104712043,0.0828724015057295,0.0828724015057295,970080000
2000-02-11,0.09553001821041107,0.09887371213195909,0.08860419236673807,0.09875357070130386,423792000
2000-02-14,0.1108141541481018,0.1108141541481018,0.09481285155143869,0.09576845516871778,650112000
2000-02-15,0.1065157875418663,0.11117274926845523,0.10197805165543661,0.11105353026111392,450480000
2000-02-16,0.11141117662191391,0.11511345667225241,0.1065157773490958,0.10770982583472574,1019568000
2000-02-17,0.11535188555717468,0.11606904433681921,0.10962010207186265,0.11129194883956632,535776000
2000-02-18,0.12872667610645294,0.13039851625443452,0.11284459100404957,0.11368005327926027,960864000
2000-02-22,0.1251436471939087,0.12633769604580192,0.12036746545197463,0.12466677106389971,542496000
2000-02-23,0.1258607655763626,0.12717403303635602,0.1221584992524657,0.12371112029790952,511392000
2000-02-24,0.12466676533222198,0.12741252000727635,0.11941186284064628,0.12657705755473647,244320000
2000-02-25,0.11690450459718704,0.12478593993070555,0.11176975222419203,0.12478593993070555,278736000
2000-02-28,0.11606904864311218,0.11750153506066113,0.11415784823401598,0.11630748662499986,517872000
2000-02-29,0.12227774411439896,0.12371114646910539,0.11535191717234151,0.11535191717234151,306048000
2000-03-01,0.11869555711746216,0.12227768796272044,0.11678526589756888,0.12227768796272044,383568000
2000-03-02,0.11069493740797043,0.11965118964208578,0.11033728040716745,0.11965118964208578,191040000
2000-03-03,0.11248601973056793,0.11368006152794614,0.10985948444944117,0.11081417262845863,273696000
2000-03-06,0.11176976561546326,0.12180084725977353,0.1108141619310679,0.11320316772564755,432096000
2000-03-07,0.15917663276195526,0.16669948216917374,0.13708497416264578,0.1432945561627105,1952208000
2000-03-08,0.16048991680145264,0.1619233189437987,0.14759386184249693,0.1590867840410869,668736000
2000-03-09,0.19162680208683014,0.20634418624920703,0.1619233263647147,0.1624002160583388,952944000
2000-03-10,0.225449800491333,0.27703583467527754,0.20013458180640395,0.2015679838603507,2161200000
2000-03-13,0.2851566970348358,0.28658918378836784,0.2025227207443433,0.20443392843452132,2415168000
2000-03-14,0.21040412783622742,0.28360403929283373,0.20634419034080279,0.28360403929283373,1567776000
2000-03-15,0.2018064558506012,0.23130176274359554,0.19488062966381325,0.22548009259331878,995616000
2000-03-16,0.1799238920211792,0.21541968661014765,0.1769690397083909,0.2082544926023049,750384000
2000-03-17,0.19082064926624298,0.20443386055908302,0.17574468231913887,0.17577495169548016,557616000
2000-03-20,0.190701425075531,0.20467229292455277,0.1846110627345066,0.19834349263139742,365280000
2000-03-21,0.1812673807144165,0.19273093372377875,0.16622168262335038,0.19105909383200614,536640000
2000-03-22,0.1825815737247467,0.18819321595802918,0.17959553706123485,0.18270079271476752,230592000
2000-03-23,0.18580517172813416,0.19583625546981728,0.18055119864254046,0.18090977131162664,309408000
2000-03-24,0.17804384231567383,0.1929703231393803,0.1719534788973965,0.18461109538819673,231600000
