Datetime,Close,High,Low,Open,Volume,20_MA,20_STD,200_MA,50_MA,Divergence,MA50,MA200,20MA,20STD,Upper_BB,Lower_BB,Center_BB,Center_BB_Div,RSI,MACD,MACD_signal,MACD_hist,Slope,Turning_Points,Acceleration,Momentum,Change,UpperBreak,LowerBreak,MA50_rel,MA200_rel,DayOfWeek_sin,DayOfWeek_cos,Target
2023-03-27 14:00:00+00:00,4008.25,4027.0,4006.75,4025.25,190324,3988.175,29.26097409969736,3966.3525,4003.385,False,4003.385,3966.3525,3988.175,29.26097409969736,4046.6969481993947,3929.6530518006057,3988.175,17.151684639411513,53.89860019108704,8.631348284350224,4.049301903181584,4.582046381168641,-16.75,1,-17.0,-10.25,-0.004161490683229796,0,0,4.864999999999782,41.897500000000036,0.0,1.0,0
2023-03-27 15:00:00+00:00,4004.25,4013.5,4000.25,4008.5,136355,3989.775,29.219214568499556,3966.19,4003.25,True,4003.25,3966.19,3989.775,29.219214568499556,4048.2134291369994,3931.336570863001,3989.775,12.38482982325351,52.004559346141995,7.645934008916356,4.768628324328538,2.877305684587818,-4.0,0,12.75,-20.0,-0.0009979417451506656,0,0,1.0,38.059999999999945,0.0,1.0,-1
2023-03-27 16:00:00+00:00,4009.0,4014.5,4000.5,4004.25,101537,3992.725,27.94259858691598,3966.0025,4002.925,False,4002.925,3966.0025,3992.725,27.94259858691598,4048.6101971738317,3936.839802826168,3992.725,14.561100991892761,54.068698206933625,7.165670015241176,5.2480366625110655,1.9176333527301104,4.75,0,8.75,-19.75,0.0011862396204034287,0,0,6.074999999999818,42.997499999999945,0.0,1.0,0
2023-03-27 17:00:00+00:00,4013.0,4020.5,4005.0,4009.25,95715,3995.8875,26.35704677071694,3965.82125,4002.415,False,4002.415,3965.82125,3995.8875,26.35704677071694,4048.601593541434,3943.1734064585658,3995.8875,16.231427736255675,55.79287678906126,7.026823068456451,5.6037939437001425,1.423029124756309,4.0,0,-0.75,-11.75,0.0009977550511348632,0,0,10.585000000000036,47.178750000000036,0.0,1.0,0
2023-03-27 18:00:00+00:00,4025.5,4026.5,4008.5,4013.0,89823,4000.0125,23.994170755899738,3965.6775,4002.385,False,4002.385,3965.6775,4000.0125,23.994170755899738,4048.000841511799,3952.0241584882006,4000.0125,26.555929208069607,60.7511974311737,7.835113089425704,6.050057772845255,1.7850553165804488,12.5,0,8.5,0.5,0.0031148766508846126,0,0,23.11499999999978,59.82250000000022,0.0,1.0,1
2023-03-27 19:00:00+00:00,4010.25,4027.75,4003.5,4025.5,196713,4002.725,21.71494452651483,3965.48375,4002.045,True,4002.045,3965.48375,4002.725,21.71494452651483,4046.1548890530294,3959.2951109469705,4002.725,8.663388468264097,52.948566345988844,7.162575492299766,6.272561316736158,0.890014175563608,-15.25,1,-27.75,2.0,-0.00378834927338223,0,0,8.204999999999927,44.76625000000013,0.0,1.0,0
2023-03-28 07:00:00+00:00,4010.0,4023.75,4008.5,4018.5,22271,4005.2125,19.309507305174517,3965.27875,4001.61,False,4001.61,3965.27875,4005.2125,19.309507305174517,4043.831514610349,3966.593485389651,4005.2125,6.198371512458224,52.82877880463367,6.534090759596438,6.324867205308214,0.20922355428822392,-0.25,0,15.0,5.75,-6.234025310147828e-05,0,0,8.389999999999873,44.721250000000055,0.7818314824680298,0.6234898018587336,0
2023-03-28 08:00:00+00:00,4006.75,4012.25,4005.0,4009.75,15398,4007.5875,15.995532887922495,3965.08875,4001.005,True,4001.005,3965.08875,4007.5875,15.995532887922495,4039.578565775845,3975.596434224155,4007.5875,-1.3089592042170213,51.206916043257195,5.707966359220336,6.201487036090639,-0.4935206768703031,-3.25,0,-3.0,-2.25,-0.0008104738154613988,0,0,5.744999999999891,41.66125000000011,0.7818314824680298,0.6234898018587336,0
2023-03-28 09:00:00+00:00,4003.5,4008.75,4002.5,4006.5,11289,4008.975,14.190179146534001,3964.84625,4000.385,True,4000.385,3964.84625,4008.975,14.190179146534001,4037.355358293068,3980.5946417069317,4008.975,-9.64575560227716,49.56809897906772,4.736410588450326,5.908471746562577,-1.1720611581122506,-3.25,0,0.0,-9.5,-0.0008111312160729023,0,0,3.1149999999997817,38.653749999999945,0.7818314824680298,0.6234898018587336,0
2023-03-28 10:00:00+00:00,4002.25,4005.0,3999.5,4003.25,14269,4010.225,12.211647804677199,3964.5625,3999.715,True,3999.715,3964.5625,4010.225,12.211647804677199,4034.648295609354,3985.8017043906457,4010.225,-16.32662546357063,48.9196194637242,3.8215288809988124,5.491083173449824,-1.6695542924510116,-1.25,0,2.0,-23.25,-0.0003122268015486318,0,0,2.5349999999998545,37.6875,0.7818314824680298,0.6234898018587336,-1
2023-03-28 11:00:00+00:00,4006.25,4009.75,4001.25,4002.25,14291,4011.5375,10.003050521569378,3964.2675,3999.155,False,3999.155,3964.2675,4011.5375,10.003050521569378,4031.5436010431386,3991.5313989568613,4011.5375,-13.214718821520016,51.123212123607956,3.380279350876208,5.0689224089351015,-1.6886430580588936,4.0,0,5.25,-4.0,0.0009994378162283546,0,0,7.0949999999998,41.98250000000007,0.7818314824680298,0.6234898018587336,1
2023-03-28 12:00:00+00:00,3999.75,4008.25,3997.0,4006.0,27745,4011.9625,9.247786008167743,3963.89625,3998.33,True,3998.33,3963.89625,4011.9625,9.247786008167743,4030.458072016336,3993.4669279836644,4011.9625,-33.01465883081026,47.53461102146562,2.4775308090320323,4.5506440889544875,-2.073113279922455,-6.5,1,-10.5,-10.25,-0.0016224648985959655,0,0,1.4200000000000728,35.85375000000022,0.7818314824680298,0.6234898018587336,0
2023-03-28 13:00:00+00:00,3999.25,4004.75,3994.0,4000.0,141674,4011.8,9.449171503655379,3963.51625,3997.565,True,3997.565,3963.51625,4011.8,9.449171503655379,4030.698343007311,3992.9016569926894,4011.8,-33.20396924520107,47.259796151609955,1.7021291787095834,3.9809411069055067,-2.2788119281959234,-0.5,0,6.0,-7.5,-0.0001250078129882981,0,0,1.6849999999999454,35.73374999999987,0.7818314824680298,0.6234898018587336,0
2023-03-28 14:00:00+00:00,3992.25,4009.5,3989.75,3999.0,195254,4011.25,10.258500967757794,3963.1475,3996.86,False,3996.86,3963.1475,4011.25,10.258500967757794,4031.7670019355155,3990.7329980644845,4011.25,-46.303061382254064,43.47066781609259,0.5168187369613406,3.2881166329166733,-2.7712978959553327,-7.0,0,-6.5,-11.25,-0.0017503281865349773,0,0,-4.610000000000127,29.102499999999964,0.7818314824680298,0.6234898018587336,0
2023-03-28 15:00:00+00:00,4004.75,4006.5,3991.5,3992.0,128570,4010.8125,10.343722670510402,3962.89,3996.27,False,3996.27,3962.89,4010.8125,10.343722670510402,4031.499945341021,3990.125054658979,4010.8125,-14.652606689862077,51.0223253881207,0.5794180348857481,2.7463769133104883,-2.16695887842474,12.5,0,19.5,2.5,0.003131066441229846,0,0,8.480000000000018,41.86000000000013,0.7818314824680298,0.6234898018587336,1
2023-03-28 16:00:00+00:00,3998.0,4006.0,3995.25,4005.0,92025,4009.7875,10.555391176784866,3962.60625,3995.555,True,3995.555,3962.60625,4009.7875,10.555391176784866,4030.89828235357,3988.67671764643,4009.7875,-27.91819792033099,47.34430114637464,0.08339847588149496,2.2137812258246896,-2.1303827499431947,-6.75,1,-19.25,-8.25,-0.0016854984705662046,0,0,2.4450000000001637,35.39375000000018,0.7818314824680298,0.6234898018587336,0
2023-03-28 17:00:00+00:00,3982.25,3999.5,3980.75,3998.25,133430,4007.6875,11.648038856851343,3962.25625,3995.82,True,3995.82,3962.25625,4007.6875,11.648038856851343,4030.9835777137027,3984.3914222862973,4007.6875,-54.59610049514403,40.083543861344765,-1.5625815031198727,1.4585086800357772,-3.02109018315565,-15.75,0,-9.0,-17.5,-0.003939469734867473,0,1,-13.570000000000164,19.99375000000009,0.7818314824680298,0.6234898018587336,-1
2023-03-28 18:00:00+00:00,3992.25,3994.0,3981.0,3982.25,108500,4005.8625,11.016576923229826,3961.91875,3995.73,False,3995.73,3961.91875,4005.8625,11.016576923229826,4027.89565384646,3983.8293461535404,4005.8625,-30.89094755762215,45.770192520791014,-2.0366389624159638,0.7594791515454289,-2.7961181139613926,10.0,0,25.75,-7.0,0.0025111431979407683,0,0,-3.480000000000018,30.331250000000182,0.7818314824680298,0.6234898018587336,0
2023-03-28 19:00:00+00:00,4001.25,4002.0,3988.0,3992.5,192370,4004.6875,10.112158848589884,3961.635,3995.795,False,3995.795,3961.635,4004.6875,10.112158848589884,4024.9118176971797,3984.4631823028203,4004.6875,-8.498432558937118,50.33851904506232,-1.6668932229763413,0.2742046766410749,-1.9410978996174162,9.0,0,-1.0,9.0,0.0022543678376856224,0,0,5.454999999999927,39.61499999999978,0.7818314824680298,0.6234898018587336,0
2023-03-29 07:00:00+00:00,4033.0,4035.0,4028.0,4028.0,28724,4005.0875,11.070728058127573,3961.5,3996.665,False,3996.665,3961.5,4005.0875,11.070728058127573,4027.228956116255,3982.946043883745,4005.0875,63.0322139913554,62.37882103828567,1.1745530768462231,0.4542743566821046,0.7202787201641185,31.75,0,22.75,28.25,0.007935020306154339,1,0,36.335000000000036,71.5,0.9749279121818236,-0.22252093395631434,0
2023-03-29 08:00:00+00:00,4035.75,4037.75,4029.75,4033.0,19494,4006.4625,13.0202966556136,3961.3925,3997.64,False,3997.64,3961.3925,4006.4625,13.0202966556136,4032.503093311227,3980.421906688773,4006.4625,56.23431780137873,63.21079880220993,3.606745441928524,1.0847685737313886,2.5219768681971355,2.75,0,-29.0,37.75,0.0006818745350856137,1,0,38.11000000000013,74.35750000000007,0.9749279121818236,-0.22252093395631434,0
2023-03-29 09:00:00+00:00,4039.25,4040.25,4035.0,4035.5,15187,4008.2125,14.920683939106945,3961.30375,3998.59,False,3998.59,3961.30375,4008.2125,14.920683939106945,4038.053867878214,3978.371132121786,4008.2125,52.00415096028351,64.2931081271494,5.75040902776891,2.0178966645388927,3.7325123632300174,3.5,0,0.75,57.0,0.0008672489623986479,1,0,40.659999999999854,77.94624999999996,0.9749279121818236,-0.22252093395631434,1
2023-03-29 10:00:00+00:00,4035.75,4039.75,4035.0,4039.25,14445,4009.55,16.143802786867212,3961.2025,3999.53,True,3999.53,3961.2025,4009.55,16.143802786867212,4041.8376055737344,3977.262394426266,4009.55,40.57284449317192,62.318712423853604,7.085183529178721,3.0313540374668584,4.053829491711863,-3.5,1,-7.0,43.5,-0.0008664974933465519,0,0,36.2199999999998,74.54750000000013,0.9749279121818236,-0.22252093395631434,0
2023-03-29 11:00:00+00:00,4033.25,4037.5,4033.0,4035.75,16017,4010.5625,16.984682534262763,3961.115,4000.085,True,4000.085,3961.115,4010.5625,16.984682534262763,4044.5318650685253,3976.5931349314747,4010.5625,33.39405955076465,60.880559532454534,7.85077399576312,3.995238029126111,3.8555359666370093,-2.5,0,1.0,32.0,-0.0006194635445704311,0,0,33.164999999999964,72.13500000000022,0.9749279121818236,-0.22252093395631434,0
2023-03-29 12:00:00+00:00,4036.0,4036.75,4031.5,4033.5,23455,4011.0875,17.621061523380135,3961.21875,4000.19,False,4000.19,3961.21875,4011.0875,17.621061523380135,4046.3296230467604,3975.84537695324,4011.0875,35.3447775648267,61.92154175182683,8.580501295841259,4.912290682469141,3.6682106133721177,2.75,0,5.25,3.0,0.0006818322692616618,0,0,35.809999999999945,74.78125,0.9749279121818236,-0.22252093395631434,0
2023-03-29 13:00:00+00:00,4043.5,4046.5,4036.0,4036.0,175779,4012.75,19.048587459724196,3961.40875,4000.515,False,4000.515,3961.40875,4012.75,19.048587459724196,4050.847174919448,3974.652825080552,4012.75,40.35732316768513,64.68187531185548,9.652732071734135,5.860378960322141,3.7923531114119946,7.5,0,4.75,7.75,0.001858275520317143,0,0,42.98500000000013,82.09124999999995,0.9749279121818236,-0.22252093395631434,0
2023-03-29 14:00:00+00:00,4033.0,4047.75,4032.0,4043.25,196689,4013.9,19.56120623770246,3961.52375,4000.895,False,4000.895,3961.52375,4013.9,19.56120623770246,4053.022412475405,3974.777587524595,4013.9,24.410560074749384,58.309064810802205,9.54518943664425,6.597341055586563,2.947848381057687,-10.5,1,-18.0,-6.25,-0.0025967602324719063,0,0,32.10500000000002,71.47625000000016,0.9749279121818236,-0.22252093395631434,-1
2023-03-29 15:00:00+00:00,4044.0,4044.25,4032.25,4033.0,115669,4015.7625,20.59085690684473,3961.7925,4001.895,False,4001.895,3961.7925,4015.7625,20.59085690684473,4056.944213813689,3974.5807861863104,4015.7625,34.284027284233176,62.47970492872457,10.229648176255978,7.323802479720446,2.9058456965355317,11.0,0,21.5,8.25,0.0027274981403422327,0,0,42.10500000000002,82.20749999999998,0.9749279121818236,-0.22252093395631434,1
2023-03-29 16:00:00+00:00,4041.5,4046.5,4039.75,4044.0,83048,4017.6625,21.14552879826302,3962.08125,4003.365,False,4003.365,3962.08125,4017.6625,21.14552879826302,4059.953557596526,3975.371442403474,4017.6625,28.182671887068338,60.986475227069285,10.449897636906371,7.949021511157632,2.5008761257487393,-2.5,1,-13.5,8.25,-0.0006181998021760338,0,0,38.13500000000022,79.41874999999982,0.9749279121818236,-0.22252093395631434,0
2023-03-29 17:00:00+00:00,4040.75,4049.5,4038.75,4041.75,107418,4019.5875,21.419260116718757,3962.33625,4004.665,True,4004.665,3962.33625,4019.5875,21.419260116718757,4062.4260202334376,3976.7489797665626,4019.5875,24.700316309574067,60.519185042007514,10.443541543263109,8.447925517578728,1.995616025684381,-0.75,0,1.75,4.75,-0.00018557466287272284,0,0,36.085000000000036,78.41375000000016,0.9749279121818236,-0.22252093395631434,0
2023-03-29 18:00:00+00:00,4051.5,4052.25,4037.25,4040.75,115910,4021.85,22.307716389774715,3962.63,4005.825,False,4005.825,3962.63,4021.85,22.307716389774715,4066.4654327795492,3977.2345672204506,4021.85,33.22841240440791,64.69482786782842,11.177096836923738,8.99375978144773,2.1833370554760076,10.75,0,11.5,8.0,0.0026603972034895396,0,0,45.67500000000018,88.86999999999989,0.9749279121818236,-0.22252093395631434,0
2023-03-29 19:00:00+00:00,4058.75,4061.25,4046.25,4051.5,277912,4024.8,23.11777625438265,3962.955,4007.555,False,4007.555,3962.955,4024.8,23.11777625438265,4071.0355525087657,3978.5644474912347,4024.8,36.714171409072534,67.21336471812313,12.20279290076678,9.635566405311542,2.5672264954552393,7.25,0,-3.5,25.75,0.0017894606935702217,0,0,51.195000000000164,95.79500000000007,0.9749279121818236,-0.22252093395631434,0
2023-03-30 07:00:00+00:00,4070.75,4074.5,4062.5,4066.25,28158,4028.375,24.448859084355462,3963.32625,4009.97,False,4009.97,3963.32625,4028.375,24.448859084355462,4077.272718168711,3979.477281831289,4028.375,43.330242787397815,70.91207746657889,13.824602718299502,10.473373667909135,3.3512290503903674,12.0,0,4.75,26.75,0.0029565753002771533,0,0,60.7800000000002,107.42374999999993,0.43388373911755823,-0.900968867902419,0
2023-03-30 08:00:00+00:00,4073.25,4075.0,4069.25,4070.75,16204,4032.425,24.855252013044694,3963.7225,4012.44,False,4012.44,3963.7225,4032.425,24.855252013044694,4082.1355040260896,3982.7144959739107,4032.425,41.06275001614723,71.6301273029672,15.137136305046624,11.406126195336634,3.73101010970999,2.5,0,-9.5,31.75,0.0006141374439598835,0,0,60.809999999999945,109.52750000000015,0.43388373911755823,-0.900968867902419,0
2023-03-30 09:00:00+00:00,4073.75,4075.0,4071.75,4073.25,10582,4035.875,25.589561502596055,3964.1475,4015.055,False,4015.055,3964.1475,4035.875,25.589561502596055,4087.054123005192,3984.695876994808,4035.875,37.00239255385201,71.78016865726985,16.03285764731254,12.331472485731815,3.701385161580724,0.5,0,-2.0,33.0,0.00012275210212964183,0,0,58.695000000000164,109.60249999999996,0.43388373911755823,-0.900968867902419,0
2023-03-30 10:00:00+00:00,4081.5,4082.25,4073.5,4073.5,23094,4040.05,25.8947261446362,3964.5975,4017.565,False,4017.565,3964.5975,4040.05,25.8947261446362,4091.8394522892727,3988.2605477107277,4040.05,40.01780108474485,74.06936538136925,17.17015661749383,13.29920931208422,3.8709473054096115,7.75,0,7.25,30.0,0.0019024240564591288,0,0,63.934999999999945,116.90250000000015,0.43388373911755823,-0.900968867902419,0
2023-03-30 11:00:00+00:00,4080.5,4083.5,4078.25,4081.25,20753,4044.9625,23.567271435090227,3965.03125,4019.97,False,4019.97,3965.03125,4044.9625,23.567271435090227,4092.0970428701808,3997.8279571298194,4044.9625,37.69793641351134,73.24374158001348,17.785759438947025,14.196519337456781,3.589240101490244,-1.0,1,-8.75,21.75,-0.0002450079627588364,0,0,60.5300000000002,115.46875,0.43388373911755823,-0.900968867902419,-1
2023-03-30 12:00:00+00:00,4083.25,4085.75,4075.75,4080.5,43354,4049.5125,21.553097683102642,3965.5,4022.45,False,4022.45,3965.5,4049.5125,21.553097683102642,4092.618695366205,4006.4063046337947,4049.5125,39.13300595585624,74.09877151712692,18.28475584391481,15.014166638748387,3.270589205166422,2.75,0,3.75,12.5,0.0006739370175223858,0,0,60.80000000000018,117.75,0.43388373911755823,-0.900968867902419,0
2023-03-30 13:00:00+00:00,4085.0,4086.75,4078.75,4083.25,147087,4053.7,19.74252023586952,3965.92875,4024.635,False,4024.635,3965.92875,4053.7,19.74252023586952,4093.185040471739,4014.214959528261,4053.7,39.63526392027231,74.65385448437422,18.60693529687933,15.732720370374576,2.8742149265047523,1.75,0,-1.0,11.75,0.0004285801751056084,0,0,60.36499999999978,119.07124999999996,0.43388373911755823,-0.900968867902419,1
2023-03-30 14:00:00+00:00,4080.0,4087.75,4072.0,4085.0,210851,4056.05,19.94508909350745,3966.40125,4026.69,True,4026.69,3966.40125,4056.05,19.94508909350745,4095.940178187015,4016.1598218129852,4056.05,30.019921053894937,70.0356481814618,18.248449850662382,16.23586626643214,2.012583584230242,-5.0,1,-6.75,6.25,-0.001223990208078285,0,0,53.309999999999945,113.59875000000011,0.43388373911755823,-0.900968867902419,0
2023-03-30 15:00:00+00:00,4074.5,4084.5,4071.25,4080.25,129873,4057.9875,19.75049549679754,3966.895,4028.58,True,4028.58,3966.895,4057.9875,19.75049549679754,4097.488490993595,4018.486509006405,4057.9875,20.90137435118677,65.2537129405116,17.32087920361846,16.452868853869404,0.8680103497490563,-5.5,0,-0.5,-7.0,-0.0013480392156862697,0,0,45.92000000000007,107.60500000000002,0.43388373911755823,-0.900968867902419,0
2023-03-30 16:00:00+00:00,4067.5,4076.5,4064.5,4074.5,122410,4059.4,19.345950208617204,3967.33625,4030.105,True,4030.105,3967.33625,4059.4,19.345950208617204,4098.091900417235,4020.7080995827655,4059.4,10.467306997916175,59.66955878991759,15.838356568998734,16.32996639689527,-0.49160982789653573,-7.0,0,-1.5,-13.0,-0.0017180022088599811,0,0,37.39499999999998,100.16375000000016,0.43388373911755823,-0.900968867902419,0
2023-03-30 17:00:00+00:00,4067.0,4072.25,4061.25,4067.75,107923,4060.9625,18.58219206236799,3967.695,4031.395,False,4031.395,3967.695,4060.9625,18.58219206236799,4098.126884124736,4023.798115875264,4060.9624999999996,8.122696154114314,59.27933642949802,14.456455854479373,15.95526428841209,-1.4988084339327177,-0.5,0,6.5,-16.25,-0.00012292562999383083,0,0,35.60500000000002,99.30499999999984,0.43388373911755823,-0.900968867902419,-1
2023-03-30 18:00:00+00:00,4075.25,4078.75,4066.25,4067.0,112324,4063.0625,17.634609175995944,3968.13875,4032.835,False,4032.835,3968.13875,4063.0625,17.634609175995944,4098.331718351992,4027.793281648008,4063.0625,17.277814152793127,63.51867896729303,13.86714383194112,15.537640197117899,-1.6704963651767777,8.25,0,8.75,-9.75,0.002028522252274456,0,0,42.414999999999964,107.11124999999993,0.43388373911755823,-0.900968867902419,0
2023-03-30 19:00:00+00:00,4080.75,4081.5,4072.5,4075.25,158647,4065.3,16.84128698672073,3968.64375,4034.18,False,4034.18,3968.64375,4065.3,16.84128698672073,4098.9825739734415,4031.617426026559,4065.3,22.93470803653861,66.05580803769044,13.68614844297872,15.167341846290064,-1.4811934033113445,5.5,0,-2.75,0.75,0.0013496104533463615,0,0,46.570000000000164,112.10624999999982,0.43388373911755823,-0.900968867902419,0
2023-03-31 07:00:00+00:00,4082.5,4088.25,4079.25,4085.0,17281,4067.25,16.437281117234747,3969.13,4035.46,False,4035.46,3969.13,4067.25,16.437281117234747,4100.1245622344695,4034.3754377655305,4067.25,23.194225205545283,66.84588515787878,13.527976574783679,14.83946879198879,-1.3114922172051102,1.75,0,-3.75,8.0,0.0004288427372418635,0,0,47.039999999999964,113.36999999999989,-0.433883739117558,-0.9009688679024191,0
2023-03-31 08:00:00+00:00,4081.5,4084.0,4078.0,4082.25,13656,4069.675,14.592513401368896,3969.59625,4036.605,True,4036.605,3969.59625,4069.675,14.592513401368896,4098.860026802738,4040.4899731972623,4069.675,20.258675929827483,65.90193553965617,13.170115691441879,14.505598171879408,-1.3354824804375287,-1.0,1,-2.75,14.0,-0.00024494794856089186,0,0,44.89499999999998,111.90374999999995,-0.433883739117558,-0.9009688679024191,-1
2023-03-31 09:00:00+00:00,4086.25,4088.75,4081.25,4081.75,13027,4071.7875,13.711615082061831,3970.10875,4037.755,False,4037.755,3970.10875,4071.7875,13.711615082061831,4099.210730164124,4044.3642698358763,4071.7875,26.369067235049155,68.19909877746143,13.118570945901865,14.2281927266839,-1.1096217807820352,4.75,0,5.75,19.25,0.0011637878231043342,0,0,48.49499999999989,116.14125000000013,-0.433883739117558,-0.9009688679024191,0
2023-03-31 10:00:00+00:00,4087.5,4088.0,4084.25,4086.5,7955,4074.0875,12.130668777967433,3970.5375,4039.01,False,4039.01,3970.5375,4074.0875,12.130668777967433,4098.348837555935,4049.826162444065,4074.0874999999996,27.641715896903353,68.79488304574107,13.02840260172161,13.988234701691443,-0.9598320999698338,1.25,0,-3.5,12.25,0.0003059039461608126,0,0,48.48999999999978,116.96250000000009,-0.433883739117558,-0.9009688679024191,1
2023-03-31 11:00:00+00:00,4086.25,4090.25,4085.75,4087.5,10919,4076.3625,9.539210976459664,3970.90625,4040.235,False,4040.235,3970.90625,4076.3625,9.539210976459664,4095.4409219529193,4057.284078047081,4076.3625,25.912782578139158,67.43433044533109,12.709570963384522,13.73250195403006,-1.0229309906455377,-1.25,1,-2.5,5.5,-0.0003058103975535076,0,0,46.01499999999987,115.34375,-0.433883739117558,-0.9009688679024191,0
2023-03-31 12:00:00+00:00,4091.0,4098.5,4082.0,4086.0,62231,4078.3375,8.101443584861407,3971.34,4041.89,False,4041.89,3971.34,4078.3375,8.101443584861407,4094.540387169723,4062.134612830277,4078.3375,39.07482619412817,69.87263852778852,12.69385305912192,13.524772175048433,-0.8309191159265126,4.75,0,6.0,8.5,0.0011624349954113544,0,0,49.11000000000013,119.65999999999985,-0.433883739117558,-0.9009688679024191,0
2023-03-31 13:00:00+00:00,4098.75,4101.75,4088.5,4091.0,161301,4080.3375,7.947307968626031,3971.8575,4043.78,False,4043.78,3971.8575,4080.3375,7.947307968626031,4096.232115937252,4064.442884062748,4080.3375,57.92055647235416,73.375356310356,13.155112785877463,13.45084029721424,-0.29572751133677677,7.75,0,3.0,17.25,0.001894402346614532,1,0,54.9699999999998,126.89249999999993,-0.433883739117558,-0.9009688679024191,0
2023-03-31 14:00:00+00:00,4106.25,4107.5,4097.5,4098.5,176398,4082.1125,9.505010797678988,3972.47,4045.725,False,4045.725,3972.47,4082.1125,9.505010797678988,4101.122521595358,4063.102478404642,4082.1125,63.48625086752628,76.25276377328538,13.964873394750157,13.553646916721425,0.41122647802873225,7.5,0,-0.25,20.0,0.0018298261665141702,1,0,60.52500000000009,133.7800000000002,-0.433883739117558,-0.9009688679024191,0
2023-03-31 15:00:00+00:00,4115.75,4116.0,4104.5,4106.0,134301,4084.2375,11.874750689939836,3973.2675,4047.78,False,4047.78,3973.2675,4084.2375,11.874750689939836,4107.98700137988,4060.4879986201204,4084.2375,66.34349811381031,79.30384797004002,15.197992123698441,13.882515958116828,1.3154761655816127,9.5,0,2.0,28.25,0.0023135464231354153,1,0,67.9699999999998,142.48250000000007,-0.433883739117558,-0.9009688679024191,0
2023-03-31 16:00:00+00:00,4116.75,4121.75,4115.0,4115.75,117917,4086.3875,13.637813868290737,3974.15875,4049.605,False,4049.605,3974.15875,4086.3875,13.637813868290737,4113.663127736581,4059.1118722634183,4086.3875,55.658664015418005,79.60095439731128,16.070686374313937,14.320150041356252,1.7505363329576848,1.0,0,-8.5,30.5,0.0002429690821843522,1,0,67.14499999999998,142.59124999999995,-0.433883739117558,-0.9009688679024191,0
2023-03-31 17:00:00+00:00,4115.75,4118.25,4111.5,4117.0,109738,4088.1,15.06726147718786,3975.1375,4051.715,True,4051.715,3975.1375,4088.1,15.06726147718786,4118.234522954375,4057.965477045624,4088.0999999999995,45.8776135959798,78.38906603650612,16.491507381214433,14.754421509327889,1.7370858718865438,-1.0,1,-2.0,24.75,-0.00024291006254939518,0,0,64.03499999999985,140.61250000000018,-0.433883739117558,-0.9009688679024191,-1
2023-03-31 18:00:00+00:00,4119.75,4121.75,4114.0,4116.0,114808,4090.0625,16.512131704355088,3976.25125,4053.91,False,4053.91,3976.25125,4090.0625,16.512131704355088,4123.08676340871,4057.0382365912897,4090.0625,44.948012363797275,79.7191388194851,16.95236136233325,15.194009479928962,1.7583518824042876,4.0,0,5.0,21.0,0.0009718763287371868,0,0,65.84000000000015,143.4987500000002,-0.433883739117558,-0.9009688679024191,0
2023-03-31 19:00:00+00:00,4137.75,4141.25,4119.5,4119.75,424375,4092.7875,19.54688610955437,3977.42125,4056.53,False,4056.53,3977.42125,4092.7875,19.54688610955437,4131.881272219109,4053.693727780891,4092.7875,57.50596252006436,84.3784621823168,18.55613742888181,15.866435069719532,2.689702359162279,18.0,0,14.0,31.5,0.0043691971600219315,1,0,81.2199999999998,160.32875000000013,-0.433883739117558,-0.9009688679024191,1
2023-04-03 07:00:00+00:00,4136.0,4137.0,4127.25,4131.75,28309,4095.3375,21.686958699470637,3978.56875,4059.18,True,4059.18,3978.56875,4095.3375,21.686958699470637,4138.711417398941,4051.963582601059,4095.3375,46.874368789424366,82.39649961009069,19.461590045933463,16.58546606496232,2.876123980971144,-1.75,1,-19.75,20.25,-0.0004229351700804074,0,0,76.82000000000016,157.4312500000001,0.0,1.0,0
2023-04-03 08:00:00+00:00,4130.5,4137.0,4127.75,4135.75,16510,4097.8625,22.72236247796292,3979.65,4061.745,False,4061.745,3979.65,4097.8625,22.72236247796292,4143.307224955926,4052.4177750440745,4097.8625,35.909008176034654,76.3283142550832,19.51045930378359,17.170464712726574,2.3399945910570175,-5.5,0,-3.75,13.75,-0.0013297872340425343,0,0,68.75500000000011,150.8499999999999,0.0,1.0,-1
2023-04-03 09:00:00+00:00,4133.0,4134.25,4130.75,4130.75,11408,4100.7875,23.31425402603508,3980.74625,4064.28,False,4064.28,3980.74625,4100.7875,23.31425402603508,4147.4160080520705,4054.15899194793,4100.7875,34.54163702174199,77.1519976539388,19.525835966728664,17.64153896352699,1.8842970032016737,2.5,0,8.0,17.25,0.0006052536012588483,0,0,68.7199999999998,152.25374999999985,0.0,1.0,0
2023-04-03 10:00:00+00:00,4136.25,4137.5,4132.75,4133.0,15286,4104.225,23.216075986513776,3981.78,4067.01,False,4067.01,3981.78,4104.225,23.216075986513776,4150.657151973028,4057.792848026973,4104.225,34.485802013444314,78.21332677688218,19.574625819843277,18.028156334790246,1.5464694850530307,3.25,0,0.75,16.5,0.0007863537382046815,0,0,69.23999999999978,154.4699999999998,0.0,1.0,0
2023-04-03 11:00:00+00:00,4134.5,4137.5,4131.0,4136.25,17861,4107.6,22.412167747877188,3982.97625,4069.715,True,4069.715,3982.97625,4107.6,22.412167747877188,4152.424335495754,4062.775664504246,4107.6,30.006022066459437,76.16179435317261,19.25017768971975,18.272560605776146,0.9776170839436027,-1.75,1,-5.0,-3.25,-0.0004230885463886169,0,0,64.78499999999985,151.52374999999984,0.0,1.0,0
